,Cruise,Project.Name,Year,Region,Status,Location,Location.Site,Location.Site.Depth,Site,Op.Depth,Op.Site,Gear,Depth,Opcode,Genus.Species,Length,Opcode.No.Year
5425,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Chaetodontoplus.personifer,209.8,WRD4
5426,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Chaetodontoplus.personifer,224.9,WRD4
5427,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Chaetodontoplus.personifer,293.3,WRD4
5428,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Chlorurus.microrhinos,525.7,WRD4
5429,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Choerodon.rubescens,320.4,WRD4
5430,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Choerodon.rubescens,370.2,WRD4
5431,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Choerodon.rubescens,443.4,WRD4
5432,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Coris.auricularis,283.1,WRD4
5433,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Coris.auricularis,355.4,WRD4
5434,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Lethrinus.miniatus,332.8,WRD4
5435,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Lethrinus.nebulosus,477.3,WRD4
5436,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Parupeneus.spilurus,387.5,WRD4
5437,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Dive.Trail,D,a,sBRUVS,24,8WRD4,Pterois.volitans,195.6,WRD4
5438,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Bodianus.bilunulatus,293.9,WRD3
5439,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Bodianus.bilunulatus,317,WRD3
5440,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Choerodon.rubescens,409.6,WRD3
5441,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Choerodon.rubescens,428.4,WRD3
5442,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Epinephelus.rivulatus,390.6,WRD3
5443,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Lethrinus.miniatus,394.9,WRD3
5444,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Plectropomus.leopardus,451.3,WRD3
5445,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Plectropomus.leopardus,491.7,WRD3
5446,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Plectropomus.leopardus,601.8,WRD3
5447,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Scarus.schlegeli,290.5,WRD3
5448,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Scombridae.spp,799.5,WRD3
5449,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Scombridae.spp,808.7,WRD3
5450,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Scombridae.spp,859.3,WRD3
5451,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Scombridae.spp,868.7,WRD3
5452,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD3,Scombridae.spp,900.7,WRD3
5453,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Chaetodon.lunula,134.4,WFS2b
5454,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Chaetodon.lunula,173.5,WFS2b
5455,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Choerodon.rubescens,371.7,WFS2b
5456,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Lethrinus.atkinsoni,343,WFS2b
5457,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Lethrinus.miniatus,383.9,WFS2b
5458,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Lethrinus.miniatus,455,WFS2b
5459,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Plectorhinchus.flavomaculatus,386.7,WFS2b
5460,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Plectropomus.leopardus,230.9,WFS2b
5461,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Plectropomus.leopardus,298.9,WFS2b
5462,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Pomacentrus.milleri,74.9,WFS2b
5463,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Scarus.schlegeli,182.8,WFS2b
5464,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Scarus.schlegeli,198.4,WFS2b
5465,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS2b,Scarus.schlegeli,204.4,WFS2b
5466,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Bodianus.bilunulatus,376.1,WRD1
5467,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Bodianus.frenchii,315.9,WRD1
5468,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Bodianus.perditio,421.2,WRD1
5469,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Chaetodontoplus.personifer,165,WRD1
5470,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Lethrinus.miniatus,470.2,WRD1
5471,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Parupeneus.spilurus,349.3,WRD1
5472,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Plectropomus.leopardus,221.4,WRD1
5473,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Plectropomus.leopardus,263.6,WRD1
5474,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Plectropomus.leopardus,267.2,WRD1
5475,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Plectropomus.leopardus,431.2,WRD1
5476,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Plectropomus.leopardus,473.1,WRD1
5477,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Wallabi,Wallabi.a,Wallabi.a.D,Beacon.Is.,D,a,sBRUVS,24,8WRD1,Scarus.schlegeli,291.4,WRD1
5479,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Bodianus.bilunulatus,296.5,WFD2a
5480,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Bodianus.bilunulatus,329.4,WFD2a
5481,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Cephalopholis.miniata,325.2,WFD2a
5482,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Choerodon.rubescens,283.4,WFD2a
5483,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Choerodon.rubescens,382.8,WFD2a
5484,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Choerodon.rubescens,500.4,WFD2a
5485,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Coris.auricularis,327.4,WFD2a
5486,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Coris.auricularis,368.1,WFD2a
5487,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Lethrinus.miniatus,283.4,WFD2a
5488,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Lethrinus.nebulosus,514.1,WFD2a
5489,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Lethrinus.sp,278.2,WFD2a
5490,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Lethrinus.sp,294.4,WFD2a
5491,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Parma.occidentalis,224.4,WFD2a
5492,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Parupeneus.spilurus,380.3,WFD2a
5493,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,303.5,WFD2a
5494,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,313.7,WFD2a
5495,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,328.6,WFD2a
5496,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,329.2,WFD2a
5497,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,329.4,WFD2a
5498,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,340.5,WFD2a
5499,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,342.3,WFD2a
5500,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,350.4,WFD2a
5501,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,367.3,WFD2a
5502,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,371.6,WFD2a
5503,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,380,WFD2a
5504,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,389.3,WFD2a
5505,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Pseudocaranx.dinjerra,408.3,WFD2a
5506,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Scarus.ghobban,287.2,WFD2a
5507,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Scarus.ghobban,370.1,WFD2a
5508,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.D,Long.Is.,D,a,sBRUVS,24,8WFD2a,Variola.louti,472,WFD2a
5509,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.b,Wallabi.b.S,Wann.Is.,S,b,sBRUVS,10,8WFS5b,Plectropomus.leopardus,245,WFS5b
5510,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Choerodon.rubescens,538.3,WFS5a
5511,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Chromis.westaustralis,63.3,WFS5a
5512,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Hemigymnus.fasciatus,282.6,WFS5a
5513,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Labroides.dimidiatus,73.4,WFS5a
5514,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Lethrinus.atkinsoni,280.1,WFS5a
5515,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Plectropomus.leopardus,435.3,WFS5a
5516,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Thalassoma.lutescens,102.5,WFS5a
5517,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Thalassoma.lutescens,108,WFS5a
5518,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Thalassoma.lutescens,164,WFS5a
5519,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Thalassoma.lutescens,174,WFS5a
5520,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Thalassoma.lutescens,228.6,WFS5a
5521,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.a,Wallabi.a.S,Long.Is.,S,a,sBRUVS,10,8WFS5a,Thalassoma.lutescens,234,WFS5a
5522,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Abudefduf.bengalensis,205.6,WFS4c
5523,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Chaetodon.lunula,203.3,WFS4c
5524,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Chromis.westaustralis,95.3,WFS4c
5525,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Chromis.westaustralis,98.5,WFS4c
5526,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,225,WFS4c
5527,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,227.8,WFS4c
5528,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,242.6,WFS4c
5529,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,243.1,WFS4c
5530,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,253.8,WFS4c
5531,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,254.6,WFS4c
5532,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,258.1,WFS4c
5533,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,277.4,WFS4c
5534,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,278.2,WFS4c
5535,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,319.8,WFS4c
5536,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,325.2,WFS4c
5537,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Coris.auricularis,334.3,WFS4c
5538,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Epinephelides.armatus,297.4,WFS4c
5539,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Glaucosoma.hebraicum,527.3,WFS4c
5540,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Hemigymnus.fasciatus,230.5,WFS4c
5541,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Lethrinus.nebulosus,496.8,WFS4c
5542,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Lethrinus.sp,200.3,WFS4c
5543,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Lethrinus.sp,205.3,WFS4c
5544,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Lethrinus.sp,234.6,WFS4c
5545,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Lethrinus.sp,256.2,WFS4c
5546,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Lutjanus.quinquelineatus,256.5,WFS4c
5547,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Monacanthus.chinensis,172.8,WFS4c
5548,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Wallabi,Wallabi.c,Wallabi.c.S,Fish.Point,S,c,sBRUVS,10,8WFS4c,Monacanthus.chinensis,192.9,WFS4c
